"location","device","filter","day","elapsed_time","n_readings","daily_mean_pm","daily_95_pm","daily_mean_rh","daily_mean_t"
"Adama, Ethiopia","AD00412","J1675",2024-07-24,23.3,68,33.9,85.5,32.4,33.5
"Adama, Ethiopia","AD00410","J1285",2024-07-23,23.7,72,21.4,43.5,38.8,31.1
"Adama, Ethiopia","AD00412","J1675",2024-07-23,23.3,37,17.3,28,19.2,45.8
"Amity University Noida, India","AD00413","J1496",2024-07-23,21.3,64,78.2,110.1,37.8,43.2
"Amity University Noida, India","AD00414","J1798",2024-07-23,21.3,65,64.3,89.6,47.7,41.2
"Tainan, Taiwan","AD00403","J1244",2024-07-23,14.3,44,15.2,36.3,44.5,40.5
"Tainan, Taiwan","AD00406","J1135",2024-07-23,14.3,44,5.3,11.8,34.3,43.1
"Adama, Ethiopia","AD00412","J1701",2024-07-22,23,64,85.9,322.3,33.5,33.6
"Adama, Ethiopia","AD00410","J1266",2024-07-21,13.7,42,22.6,39.3,33.4,35.8
"Adama, Ethiopia","AD00412","J1701",2024-07-21,23.7,71,20.2,29.6,33.9,33
"Amity University Noida, India","AD00414","J1881",2024-07-21,23.7,72,72.3,100.6,46.5,42
"Tainan, Taiwan","AD00403","J1256",2024-07-21,9.3,29,14.9,35.6,39.1,42.1
"Tainan, Taiwan","AD00406","J1120",2024-07-21,9.3,29,10.5,22.9,35.1,41
"Adama, Ethiopia","AD00410","J1266",2024-07-20,24,73,20.1,34.6,39.1,31.7
"Adama, Ethiopia","AD00412","J1701",2024-07-20,24,68,20,32.6,21.3,44.5
"Amity University Noida, India","AD00413","J1530",2024-07-20,18.3,56,102,160.6,39.8,41.6
"Amity University Noida, India","AD00414","J1881",2024-07-20,24,73,82.1,141.3,43.6,43
"Tainan, Taiwan","AD00403","J1256",2024-07-20,23.7,72,12.9,19.3,43.3,40.1
"Tainan, Taiwan","AD00406","J1120",2024-07-20,23.7,72,6.3,10.3,33.4,42.6
"Adama, Ethiopia","AD00412","J1702",2024-07-19,1.3,5,33.4,46.6,37.6,33.4
"Amity University Noida, India","AD00413","J1511",2024-07-19,6,19,140.9,168.4,46.5,40.2
"Amity University Noida, India","AD00414","J1799",2024-07-19,6,19,123.5,146.6,44.1,44
"Adama, Ethiopia","AD00412","J1702",2024-07-18,23.7,72,41.9,107.9,34.8,33
"Amity University Noida, India","AD00413","J1511",2024-07-18,23.7,72,86.6,158.1,47.4,36.5
"Amity University Noida, India","AD00414","J1799",2024-07-18,23.7,72,77,141.2,46.5,40.2
"Tainan, Taiwan","AD00403","J1237",2024-07-18,9.3,29,10.2,17.4,29.2,47.9
"Tainan, Taiwan","AD00406","J1125",2024-07-18,9.3,29,8.3,13.5,26,46.5
"Adama, Ethiopia","AD00412","J1702",2024-07-17,23.7,72,26.6,69.2,41.4,28.2
"Amity University Noida, India","AD00413","J1511",2024-07-17,24,73,77.8,120.6,37.2,43.6
"Amity University Noida, India","AD00414","J1799",2024-07-17,24,73,66.6,105.7,46.3,42
"Tainan, Taiwan","AD00403","J1237",2024-07-17,23.7,72,12.7,20,39.7,40.6
"Tainan, Taiwan","AD00406","J1125",2024-07-17,23.7,72,7.3,12.5,32.2,42
"Adama, Ethiopia","AD00410","J1261",2024-07-16,0.3,2,43.4,52.2,45.9,29
"Adama, Ethiopia","AD00412","J1702",2024-07-16,24,70,24,38.1,21.9,43.4
"Amity University Noida, India","AD00414","J1793",2024-07-16,23,70,65.2,90.3,42,43.3
"Amity University Noida, India","AD00414","J1793",2024-07-15,23.7,72,70.2,91.6,46.5,41
"Amity University Noida, India","AD00413","J1503",2024-07-14,5.7,18,61.7,106.6,38.1,43.9
"Amity University Noida, India","AD00414","J1793",2024-07-14,23.7,72,77.7,131.8,40.4,43.5
"Adama, Ethiopia","AD00412","J1694",2024-07-13,16,49,23.1,42.2,41.4,28.5
"Amity University Noida, India","AD00413","J1503",2024-07-13,23.7,72,76.4,124.5,44.9,37.2
"Amity University Noida, India","AD00414","J1793",2024-07-13,23.7,72,67,107.8,45,40.9
"Tainan, Taiwan","AD00403","J1229",2024-07-13,14,43,8.6,15,32.6,42.9
"Tainan, Taiwan","AD00406","J1124",2024-07-13,14,43,7.3,12.2,29.6,41.8
"Adama, Ethiopia","AD00412","J1694",2024-07-12,23.7,45,40.3,114.7,24.9,42.1
"Amity University Noida, India","AD00413","J1503",2024-07-12,24,73,49.2,88.7,34,42.3
"Amity University Noida, India","AD00414","J1793",2024-07-12,24,73,39.5,74,43.1,40.6
"Tainan, Taiwan","AD00403","J1229",2024-07-12,23.7,72,7.4,13.5,38.4,42.2
"Tainan, Taiwan","AD00406","J1124",2024-07-12,23.7,72,3.7,7.8,29.8,44.4
"Adama, Ethiopia","AD00412","J1693",2024-07-11,8.3,26,31.6,43.4,28.8,40.2
"Amity University Noida, India","AD00413","J1535",2024-07-11,23,70,60.2,111.5,40.7,41.1
"Amity University Noida, India","AD00414","J1850",2024-07-11,23,70,53.1,99.2,41.6,44.5
"Adama, Ethiopia","AD00412","J1693",2024-07-10,24,72,26,47.5,35.7,32.2
"Amity University Noida, India","AD00413","J1535",2024-07-10,23.7,72,111.3,199.4,47.4,37.5
"Amity University Noida, India","AD00414","J1850",2024-07-10,23.7,72,99.5,182.3,49.4,40.5
"Tainan, Taiwan","AD00403","J1238",2024-07-10,16,49,1,3.8,36.1,42.4
"Tainan, Taiwan","AD00406","J1122",2024-07-10,9.3,28,0.3,0.8,28,44.8
"Adama, Ethiopia","AD00412","J1693",2024-07-09,23.7,72,47.1,143.3,22.9,42.3
"Amity University Noida, India","AD00413","J1535",2024-07-09,24,73,105.6,218.3,37.6,42.8
"Amity University Noida, India","AD00414","J1850",2024-07-09,24,73,89.9,192.1,49.3,40
"Tainan, Taiwan","AD00403","J1238",2024-07-09,23.7,72,1.8,4.4,39.5,40.8
"Tainan, Taiwan","AD00406","J1122",2024-07-09,23.7,59,0.6,1.9,29.1,44
"AASTU, Ethiopia","AD00098","J1689",2024-07-08,0,1,25.8,25.8,59.4,24.9
"Amity University Noida, India","AD00413","J1534",2024-07-08,23,70,64.1,101.3,42.3,38.5
"Amity University Noida, India","AD00414","J1791",2024-07-08,23,70,62.6,106.3,49,38.6
"Amity University Noida, India","AD00413","J1534",2024-07-07,23.7,72,17.6,51.5,39.5,38.8
"Amity University Noida, India","AD00414","J1791",2024-07-07,23.7,72,16.4,49.7,45.4,38.9
"AASTU, Ethiopia","AD00098","J1689",2024-07-06,0.7,3,18.1,18.6,36.7,31.3
"Amity University Noida, India","AD00413","J1534",2024-07-06,23.7,72,34.7,67.3,42.9,39.4
"Amity University Noida, India","AD00414","J1791",2024-07-06,23.7,72,33.3,62.7,49.9,39.5
"AASTU, Ethiopia","AD00098","J1689",2024-07-05,23.3,41,19.3,42.9,36,31.1
"Amity University Noida, India","AD00413","J1534",2024-07-05,23.7,72,45.6,76.4,45.7,37.7
"Amity University Noida, India","AD00414","J1791",2024-07-05,23.7,72,45.3,78.8,52.5,37.9
"Tainan, Taiwan","AD00403","J1240",2024-07-05,9.3,29,7.3,15,38.6,43.1
"AASTU, Ethiopia","AD00098","J1689",2024-07-04,24,50,26.5,54.7,28,33.9
"Amity University Noida, India","AD00413","J1534",2024-07-04,24,73,49,78.4,38.1,42
"Amity University Noida, India","AD00414","J1791",2024-07-04,24,73,44.5,72.3,51.7,38.2
"Tainan, Taiwan","AD00403","J1240",2024-07-04,23.7,72,10.4,16.1,43.8,41.1
"Tainan, Taiwan","AD00403","J1243",2024-07-03,9.3,29,1.9,4.7,30.2,47.2
"Tainan, Taiwan","AD00406","J1143",2024-07-03,9.3,29,1.3,3.8,25.9,46.5
"Tainan, Taiwan","AD00403","J1243",2024-07-02,23.7,72,1.8,3.6,40.3,40.8
"Tainan, Taiwan","AD00406","J1143",2024-07-02,23.7,72,0.6,2,31.4,42.9
"AASTU, Ethiopia","AD00098","J1695",2024-06-27,18,52,24.4,41.3,47.9,24
"Tainan, Taiwan","AD00403","J1250",2024-06-27,12.3,38,7.8,13.1,29.8,45.9
"Tainan, Taiwan","AD00406","J1132",2024-06-27,9.3,29,8.2,12.8,24.5,47.6
"AASTU, Ethiopia","AD00098","J1695",2024-06-26,24,73,24.4,50.7,36,30.5
"Tainan, Taiwan","AD00403","J1250",2024-06-26,23.7,72,6.6,11.3,40.4,40.8
"Tainan, Taiwan","AD00406","J1132",2024-06-26,23.7,72,2.4,4.3,29.7,44.1
"AASTU, Ethiopia","AD00098","J1688",2024-06-25,7.7,21,25.7,49.7,39.5,29
"AASTU, Ethiopia","AD00098","J1688",2024-06-24,23.7,44,22.9,53.8,37.1,29
"AASTU, Ethiopia","AD00098","J1688",2024-06-23,23.7,66,32.1,55.4,38.5,27
"Tainan, Taiwan","AD00403","J1241",2024-06-23,9.3,29,1,3.4,32.4,45.6
"Tainan, Taiwan","AD00406","J1130",2024-06-23,14,43,0.7,1.5,32.2,42.2
"AASTU, Ethiopia","AD00098","J1688",2024-06-22,24,25,36.4,62.6,29.3,34.5
"Tainan, Taiwan","AD00403","J1241",2024-06-22,23.7,72,4.9,15.2,42,41.6
"Tainan, Taiwan","AD00406","J1130",2024-06-22,23.7,71,2.2,8.2,34.1,42.9
"AASTU, Ethiopia","AD00098","J1705",2024-06-21,7.7,24,15.6,23.6,26.2,35.8
"Amity University Noida, India","AD00088","#2LPM",2024-06-21,0,1,108.2,108.2,25,49.5
"Amity University Noida, India","AD00088","#2LPM",2024-06-21,6.2,9,65.2,104.5,24,49.2
"AASTU, Ethiopia","AD00098","J1705",2024-06-20,23.7,68,33,70.5,36.4,27.6
"Tainan, Taiwan","AD00403","J1254",2024-06-20,9.3,29,0.7,1.6,32.5,46.1
"Tainan, Taiwan","AD00406","J1646",2024-06-20,9.3,29,0.4,1.1,29.4,45.2
"AASTU, Ethiopia","AD00098","J1705",2024-06-19,23.7,66,39.6,75.9,31.2,29.1
"Tainan, Taiwan","AD00403","J1254",2024-06-19,23.7,72,6.2,13.1,42.4,40.7
"Tainan, Taiwan","AD00406","J1646",2024-06-19,23.7,72,2.9,6.7,34.9,41.8
"AASTU, Ethiopia","AD00098","J1705",2024-06-18,23.7,70,53.8,121.1,39,25.7
"Amity University Noida, India","AD00088","#2LPM",2024-06-18,2.3,6,24.7,26.7,8.4,66.1
"Tainan, Taiwan","AD00403","J1228",2024-06-18,9.3,29,1.9,3,31.9,45.5
"Tainan, Taiwan","AD00406","J1664",2024-06-18,9.3,29,1.4,2.8,28.9,44.7
"AASTU, Ethiopia","AD00098","J1705",2024-06-17,24,73,38.5,61.5,37.3,28.3
"Amity University Noida, India","AD00088","#2LPM",2024-06-17,24,73,36.1,61.7,10.4,62.4
"Tainan, Taiwan","AD00403","J1228",2024-06-17,23.7,72,12.2,18,43.3,40
"Tainan, Taiwan","AD00406","J1664",2024-06-17,23.7,72,6.4,9.3,35.4,41.3
"AASTU, Ethiopia","AD00098","J1686",2024-06-16,4.3,10,20.5,30.4,16.8,39.1
"Amity University Noida, India","AD00088","#2LPM",2024-06-16,23.3,71,30.1,46.4,8.5,61.9
"AASTU, Ethiopia","AD00098","J1686",2024-06-15,23.3,63,23.2,53.5,26.2,29.9
"Amity University Noida, India","AD00088","#2LPM",2024-06-15,24,73,31.8,57.1,9.6,60.6
"AASTU, Ethiopia","AD00098","J1686",2024-06-14,20,18,22.6,43.2,22.1,36.2
"Amity University Noida, India","AD00088","#2LPM",2024-06-14,23.7,72,25.5,40,11.2,58.1
"Tainan, Taiwan","AD00403","J1226",2024-06-14,9.3,29,8.9,11.4,41.3,43
"Tainan, Taiwan","AD00406","J1655",2024-06-14,9,28,9,13.2,41.6,41.7
"AASTU, Ethiopia","AD00098","J1686",2024-06-13,10,13,50.8,69.8,42.4,28.3
"Amity University Noida, India","AD00088","#2LPM",2024-06-13,0.3,2,22.6,23.1,8.8,61.8
"Amity University Noida, India","AD00088","#2LPM",2024-06-13,23.7,72,24.4,39.9,8.5,60.7
"Tainan, Taiwan","AD00403","J1226",2024-06-13,23.7,72,5.7,8,48.5,38.1
"Tainan, Taiwan","AD00406","J1655",2024-06-13,24,73,2.9,4.2,42.1,38.3
"Adama, Ethiopia","AD00410","J1440",2024-06-12,4.3,7,74.5,100.1,35.1,29
"Tainan, Taiwan","AD00403","J1251",2024-06-12,9.3,29,5.2,7.7,45,39.2
"Tainan, Taiwan","AD00406","J1661",2024-06-12,9.3,29,5.5,8.2,41.7,37.7
"Adama, Ethiopia","AD00410","J1440",2024-06-11,22.3,42,83.7,118.2,34.3,28.7
"Tainan, Taiwan","AD00403","J1251",2024-06-11,23.7,72,2.5,3.9,50.6,36.7
"Tainan, Taiwan","AD00406","J1661",2024-06-11,23.7,72,0.8,1.8,42.6,37.5
"AASTU, Ethiopia","AD00098","J1707",2024-06-10,5,16,20.1,22.2,19.4,40.8
"Adama, Ethiopia","AD00410","J1440",2024-06-10,23.6,56,97.1,185,33.5,29.4
"Adama, Ethiopia","AD00410","J1440",2024-06-09,23.3,49,38.1,61.6,29.2,30.8
"Adama, Ethiopia","AD00412","J0609",2024-06-08,23,61,50.8,69.1,29.5,31.5
"Tainan, Taiwan","AD00403","J1257",2024-06-08,14,43,15.4,32.2,36,42.6
"Tainan, Taiwan","AD00406","J1668",2024-06-08,17.7,54,15.3,33.2,34.7,39.7
"Amity University Noida, India","AD00088","J1482",2024-06-07,11.3,35,27.7,40.5,6.6,65.8
"Tainan, Taiwan","AD00403","J1257",2024-06-07,23.7,72,22.1,39.3,42.7,39.6
"Tainan, Taiwan","AD00406","J1668",2024-06-07,24,73,10.2,20.5,34.7,40.8
"Tainan, Taiwan","AD00403","J1225",2024-06-05,9,28,14.5,22,34.4,42.7
"Tainan, Taiwan","AD00406","J1642",2024-06-05,0,2,11,11,35,40.9
"Tainan, Taiwan","AD00403","J1225",2024-06-04,24,73,10.4,20.3,48.9,34.8
"Tainan, Taiwan","AD00406","J1642",2024-06-04,23.7,72,4.4,9.2,41.9,35.3
"Tainan, Taiwan","AD00403","J1235",2024-05-31,9,28,1.1,1.8,30,46.1
"Tainan, Taiwan","AD00406","J1626",2024-05-31,9.7,30,0.6,1.4,29,44.4
"Amity University Noida, India","AD00088","#2LPM",2024-05-30,0,1,47.4,47.4,10.5,58.4
"Amity University Noida, India","AD00088","#2LPM",2024-05-30,16.7,51,43.3,102.9,10.1,59.6
"Tainan, Taiwan","AD00403","J1235",2024-05-30,24,73,3.1,7,44,38.8
"Tainan, Taiwan","AD00406","J1626",2024-05-30,24,71,1,3.1,36.6,39.7
"Tainan, Taiwan","AD00403","J1231",2024-05-28,9,28,7.4,19.3,53,36.2
"Tainan, Taiwan","AD00406","J1638",2024-05-28,9.3,29,7.6,20.6,50.8,34.7
"Tainan, Taiwan","AD00403","J1231",2024-05-27,24,73,7.9,20.6,50.1,36.6
"Tainan, Taiwan","AD00406","J1638",2024-05-27,23.7,72,3.9,11.6,42.5,37.2
"Tainan, Taiwan","AD00403","J1234",2024-05-23,9,28,18.3,30.5,33.5,44.1
"Tainan, Taiwan","AD00406","J1656",2024-05-23,9,28,18.1,31.3,30.7,43.1
"AASTU, Ethiopia","AD00091","J1282",2024-05-22,0.7,3,9.4,16.4,11.1,52.6
"Amity University Noida, India","AD00088","J1468",2024-05-22,12,37,83.2,132.8,13.4,61.7
"Tainan, Taiwan","AD00403","J1234",2024-05-22,24,73,29.1,48.3,45.2,38
"Tainan, Taiwan","AD00406","J1656",2024-05-22,24,73,13,22.9,37.1,39
"AASTU, Ethiopia","AD00091","J1282",2024-05-21,0,1,12.9,12.9,16.5,39.7
"AASTU, Ethiopia","AD00091","J1282",2024-05-20,15.3,47,6.9,14.8,13.6,47.9
"AASTU, Ethiopia","AD00091","J1282",2024-05-19,23.7,72,10.4,38.3,22.7,41.1
"Pretoria, South Africa","AD00405","J1101",2024-05-19,8.7,27,32.2,36.9,23.8,31
"Tainan, Taiwan","AD00406","J1624",2024-05-19,9,28,19,36.8,23.7,44.2
"AASTU, Ethiopia","AD00091","J1282",2024-05-18,23.7,72,19.3,65.5,18.8,45.6
"Pretoria, South Africa","AD00405","J1101",2024-05-18,23.7,72,39.4,69.6,19.1,31.2
"Tainan, Taiwan","AD00406","J1624",2024-05-18,24,73,20,29.6,34,37.1
"Pretoria, South Africa","AD00405","J1101",2024-05-17,23.7,71,29.5,48.4,21.7,31.3
"Pretoria, South Africa","AD00405","J1101",2024-05-16,23.7,70,35.1,92.1,23.1,30.5
"AASTU, Ethiopia","AD00098","J1676",2024-05-15,24,64,17.3,34.3,30.6,30.5
"Pretoria, South Africa","AD00405","J1101",2024-05-15,24,73,29.5,52.5,24.1,30
"Tainan, Taiwan","AD00406","J1662",2024-05-15,5.3,17,35.3,65.1,26.1,45.8
"Amity University Noida, India","AD00088","#2LPM",2024-05-14,1.7,6,117.1,121.2,5.5,64.5
"Tainan, Taiwan","AD00406","J1662",2024-05-14,23.7,72,43.7,69.5,32.5,35.1
"Tainan, Taiwan","AD00406","J1662",2024-05-13,24,73,7.2,11.2,30.8,35.6
"AASTU, Ethiopia","AD00091","J1274",2024-05-11,23,70,19,103.2,17.7,45.7
"Tainan, Taiwan","AD00406","J1660",2024-05-11,9.3,29,16.7,22.6,24.1,44.8
"AASTU, Ethiopia","AD00091","J1274",2024-05-10,23.7,72,18.7,54.2,20.2,44.7
"Amity University Noida, India","AD00088","#2LPM",2024-05-10,6,19,86.2,89.8,14.3,57.5
"Tainan, Taiwan","AD00406","J1660",2024-05-10,23.7,72,7.8,11.9,31.1,38.6
"Amity University Noida, India","AD00088","#2LPM",2024-05-07,17.7,54,97.4,135,18.9,51.6
"AASTU, Ethiopia","AD00091","J1298",2024-05-06,7.7,11,7.3,11.8,22.7,43.3
"AASTU, Ethiopia","AD00091","J1298",2024-05-05,23.6,72,9.4,24.6,22.2,44.8
"AASTU, Ethiopia","AD00091","J1298",2024-05-04,24,73,35.7,137.2,24.5,42.2
"AASTU, Ethiopia","AD00091","J1298",2024-05-03,23.7,72,32.9,73.6,30.3,39.4
"Amity University Noida, India","AD00088","#2LPM",2024-05-03,5.7,18,55.8,94.7,6.7,56.4
"Tainan, Taiwan","AD00406","J1639",2024-05-02,9.3,29,15.1,31.7,31,42.5
"AASTU, Ethiopia","AD00091","J1264",2024-05-01,8.7,27,7.3,14.9,14,51.5
"Tainan, Taiwan","AD00406","J1639",2024-05-01,23.7,72,14.4,33.4,40.4,35.1
"AASTU, Ethiopia","AD00091","J1264",2024-04-30,23.7,72,21.2,47.8,23.4,42.2
"AASTU, Ethiopia","AD00098","J1683",2024-04-30,1.7,6,17.2,22,6.2,57.5
"AASTU, Ethiopia","AD00098","J1683",2024-04-29,22.7,61,31.6,55.4,15.8,45.1
"AASTU, Ethiopia","AD00091","J1271",2024-04-28,0,1,8.6,8.6,25.2,40
"AASTU, Ethiopia","AD00098","J1683",2024-04-28,23.7,72,19.7,42.3,15.6,46.1
"AASTU, Ethiopia","AD00091","J1271",2024-04-27,13.7,18,12,32.1,19.8,46.4
"AASTU, Ethiopia","AD00098","J1683",2024-04-27,23.7,60,24.7,42.4,15.6,43.5
"AASTU, Ethiopia","AD00091","J1271",2024-04-26,23.6,72,17.4,45.2,33.3,36.6
"AASTU, Ethiopia","AD00091","J1271",2024-04-25,24,73,11.1,29.6,26,41.5
"AASTU, Ethiopia","AD00091","J1271",2024-04-24,23.7,71,23.3,62.1,28.7,41.1
"Amity University Noida, India","AD00088","#2LPM",2024-04-24,0,1,54.8,54.8,13.4,51
"Amity University Noida, India","AD00088","#2LPM",2024-04-24,12,37,36.5,63.8,10.8,52.7
"Tainan, Taiwan","AD00403","J1222",2024-04-19,9,28,17.7,25.8,31.5,42.7
"Tainan, Taiwan","AD00406","J1492",2024-04-19,9.3,29,18.1,27.3,28.7,41.5
"Tainan, Taiwan","AD00403","J1222",2024-04-18,23.7,72,25.6,32.5,40.6,38
"Tainan, Taiwan","AD00406","J1492",2024-04-18,23.7,72,13.3,18.9,30.1,40.9
"AASTU, Ethiopia","AD00091","J1284",2024-04-15,18.6,57,10.4,27.7,17.8,48.5
"Tainan, Taiwan","AD00403","J1220",2024-04-15,5.7,18,13.2,14,30.7,46
"AASTU, Ethiopia","AD00091","J1284",2024-04-14,23.7,72,17,39.1,20.2,45.4
"Tainan, Taiwan","AD00403","J1220",2024-04-14,23.7,74,10.4,21.6,41.5,38.2
"Tainan, Taiwan","AD00406","J1643",2024-04-14,10.7,33,5.6,9.7,31.5,41.2
"AASTU, Ethiopia","AD00091","J1284",2024-04-13,23.7,72,21.5,48.9,22.6,43.3
"Tainan, Taiwan","AD00403","J1220",2024-04-13,24,73,24.5,40.9,41,37.9
"Tainan, Taiwan","AD00406","J1643",2024-04-13,23.7,73,12.4,20.4,34.2,38.5
"Tainan, Taiwan","AD00403","J1259",2024-04-11,0,1,50.7,50.7,36.4,42.2
"Tainan, Taiwan","AD00406","J1499",2024-04-11,9.3,29,36.2,53.3,28.4,42.7
"Tainan, Taiwan","AD00403","J1259",2024-04-10,23.7,72,41.1,65.5,41.8,36
"Tainan, Taiwan","AD00406","J1499",2024-04-10,23.7,72,22.7,36.6,33.5,37.6
"Amity University Noida, India","AD00088","#2LPM",2024-04-05,3.3,11,27.6,39.4,10.3,51.4
"Tainan, Taiwan","AD00403","J1236",2024-04-05,22,67,38.7,56.2,37,36.8
"Tainan, Taiwan","AD00406","J1666",2024-04-05,9.3,29,32.3,45.8,26.5,42.8
"AASTU, Ethiopia","AD00091","J1281",2024-04-04,0,1,4.3,4.3,19.7,44.9
"Tainan, Taiwan","AD00403","J1236",2024-04-04,23.7,72,43.3,55,39.6,38.3
"Tainan, Taiwan","AD00406","J1666",2024-04-04,23.7,72,25.2,31.6,33.4,38.8
"AASTU, Ethiopia","AD00091","J1281",2024-04-03,16.7,51,11.3,36.1,27.3,41.1
"AASTU, Ethiopia","AD00091","J1281",2024-04-02,23.7,73,16.1,37.7,36.9,35.9
"Tainan, Taiwan","AD00403","J1367",2024-04-02,9,28,17.2,37.3,34.1,42.5
"Tainan, Taiwan","AD00406","J1665",2024-04-02,13,40,16.4,37.1,32.8,39.4
"Tainan, Taiwan","AD00403","J1367",2024-04-01,24,73,17.6,27.3,43,37
"Tainan, Taiwan","AD00406","J1665",2024-04-01,23.7,73,9.1,14.9,35.2,38
"AASTU, Ethiopia","AD00098","J0609",2024-03-31,11.3,29,34.7,61.5,10.3,47.4
"AASTU, Ethiopia","AD00091","J0858",2024-03-30,18.3,56,6.2,16.9,26.5,43.1
"AASTU, Ethiopia","AD00093","J1440",2024-03-30,4.7,15,29.6,66.4,17,41.3
"AASTU, Ethiopia","AD00098","J0609",2024-03-30,24,66,33.8,70.8,8,50.8
"Tainan, Taiwan","AD00403","J1312",2024-03-30,9.3,29,20.6,26.4,34.8,41
"Tainan, Taiwan","AD00406","J1649",2024-03-30,9,28,21.5,27.7,31.1,40.3
"AASTU, Ethiopia","AD00091","J0858",2024-03-29,24,73,21.6,58.3,29.2,41
"AASTU, Ethiopia","AD00093","J1440",2024-03-29,16,49,17.7,21.8,16.5,42.3
"AASTU, Ethiopia","AD00098","J0609",2024-03-29,23.3,58,20.7,28.5,7.9,51.2
"Tainan, Taiwan","AD00403","J1312",2024-03-29,23.7,72,36.2,48.6,42.1,36.4
"Tainan, Taiwan","AD00406","J1649",2024-03-29,24,73,18.7,28.5,35,37.3
"AASTU, Ethiopia","AD00091","J0858",2024-03-28,23.7,72,10.4,27.4,36.7,37
"AASTU, Ethiopia","AD00093","J1440",2024-03-28,24,2,21.8,27.5,20.9,37.9
"AASTU, Ethiopia","AD00098","J0609",2024-03-28,23,53,19.3,33.9,7.8,51.4
"AASTU, Ethiopia","AD00091","J1288",2024-03-27,6.3,20,3.8,5.4,26.2,43.8
"AASTU, Ethiopia","AD00098","J0609",2024-03-27,23,56,23.1,52.7,7.7,52
"Tainan, Taiwan","AD00403","J1357",2024-03-27,9.3,29,26.2,43.7,28.1,43.2
"Tainan, Taiwan","AD00406","J1647",2024-03-27,9,28,27.8,47.5,26.1,42.1
"AASTU, Ethiopia","AD00091","J1288",2024-03-26,23.7,73,4.4,11.9,32.2,39.5
"AASTU, Ethiopia","AD00093","J1440",2024-03-26,1.7,6,36.4,44.1,14,46.1
"AASTU, Ethiopia","AD00098","J0609",2024-03-26,22.6,8,32.2,45.2,8.6,50.4
"Tainan, Taiwan","AD00403","J1357",2024-03-26,23.7,72,30.9,41,37.3,36.7
"Tainan, Taiwan","AD00406","J1647",2024-03-26,24,73,16.2,21.4,33.1,36.1
"AASTU, Ethiopia","AD00091","J1288",2024-03-25,23.6,72,8.4,28.2,36.2,37.7
"AASTU, Ethiopia","AD00093","J1440",2024-03-25,23.7,73,32.9,63.8,15.9,43.4
"AASTU, Ethiopia","AD00091","J1288",2024-03-24,23.7,72,7.9,19.6,30.1,39.7
"AASTU, Ethiopia","AD00098","J1440",2024-03-24,14,31,36.5,66.8,9.1,49.7
"Tainan, Taiwan","AD00403","J1348",2024-03-24,9.3,29,11.8,15.4,32.3,42.9
"Tainan, Taiwan","AD00406","J1670",2024-03-24,9,28,11.2,15.2,28.7,42
"AASTU, Ethiopia","AD00098","J1440",2024-03-23,23.6,61,29.6,72.9,5.8,53.6
"Tainan, Taiwan","AD00403","J1348",2024-03-23,23.7,72,16.5,23.3,44,36.2
"Tainan, Taiwan","AD00406","J1670",2024-03-23,24,73,7.6,11,37.6,36.6
"AASTU, Ethiopia","AD00098","J1440",2024-03-22,24,57,13.3,27.1,8.1,48.5
"Tainan, Taiwan","AD00403","J1329",2024-03-21,9.3,29,17.6,27.4,28.1,36.6
"AASTU, Ethiopia","AD00093","J0609",2024-03-20,13.3,41,12.9,40,12.9,44.4
"Tainan, Taiwan","AD00403","J1329",2024-03-20,23.7,72,32,49.4,30.6,33.1
"Amity University Noida, India","AD00088","J1437",2024-03-19,15,46,85.9,152.3,15.1,46.6
"Tainan, Taiwan","AD00403","J1339",2024-03-17,9,28,24.8,31.1,28.3,42.3
"Tainan, Taiwan","AD00406","J1648",2024-03-17,22.3,68,47,85.9,33.1,34.2
"AASTU, Ethiopia","AD00098","J0609",2024-03-16,9,28,37.2,43.3,8.4,49
"Tainan, Taiwan","AD00403","J1339",2024-03-16,24,73,57.3,76.2,34.5,36.6
"Tainan, Taiwan","AD00406","J1648",2024-03-16,23.7,72,27.6,40,30.8,36
"AASTU, Ethiopia","AD00098","J0609",2024-03-15,0.7,3,31.3,34.2,11.8,44.3
"AASTU, Ethiopia","AD00098","J0609",2024-03-15,23.6,72,33.4,71.6,10.3,46.2
"Tainan, Taiwan","AD00403","J1358",2024-03-14,11,34,50.1,90.6,35,36
"Tainan, Taiwan","AD00406","J1653",2024-03-14,17.3,53,19.6,25.6,32.1,31.6
"AASTU, Ethiopia","AD00098","J0609",2024-03-13,8,25,19.6,48.1,8.3,50.4
"Tainan, Taiwan","AD00403","J1358",2024-03-13,23.7,73,41,73.2,36,32.3
"Tainan, Taiwan","AD00406","J1653",2024-03-13,24,73,3.4,5,28.7,33
"AASTU, Ethiopia","AD00098","J0609",2024-03-12,0.7,3,25.2,27.2,12.7,44.2
"AASTU, Ethiopia","AD00098","J0609",2024-03-12,23.6,73,26,54.1,10.5,46.1
"AASTU, Ethiopia","AD00098","J0609",2024-03-09,3.3,11,28.2,36.1,14.2,43.8
"Adama, Ethiopia","AD00412","J1418",2024-03-08,20,56,3.6,9.4,43.8,24.4
"Adama, Ethiopia","AD00412","J1418",2024-03-07,23.7,72,4.7,7.2,36.7,28.2
"Adama, Ethiopia","AD00410","J1182",2024-03-06,0,1,0.5,0.5,47.3,23.5
"Adama, Ethiopia","AD00412","J1418",2024-03-06,23.7,72,5.7,12.8,47.7,24.4
